"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"uncharacterized.protein..YkwD.family..TIGR02909.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"EpsI.family.protein..TIGR02914.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0"
"PEP.CTERM.box.response.regulator.transcription.factor..TIGR02915.","0","1","0","0","2","1","0","2","0","0","1","0","2","3","7","2","1"
"putative.PEP.CTERM.system.histidine.kinase..TIGR02916.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0"
"putative.PEP.CTERM.system.TPR.repeat.lipoprotein..TIGR02917.","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"accessory.Sec.system.glycosyltransferase.GtfB..TIGR02919.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PEP.CTERM.family.integral.membrane.protein..TIGR02921.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"ATP.synthase.A1..C.subunit..TIGR02923.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"isocitrate.dehydrogenase..TIGR02924.","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"peptidyl.prolyl.cis.trans.isomerase..EpsD.family..TIGR02925.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"X2.oxoglutarate.dehydrogenase..E2.component..dihydrolipoamide.succinyltransferase..TIGR02927."," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 1"," 0"," 0"," 5"," 0"," 6","11"," 3"," 6"," 0"
"orc1.cdc6.family.replication.initiation.protein..TIGR02928.","1","0","0","1","0","0","0","0","2","0","0","0","2","5","1","4","1"
"probable.nitrogen.fixation.protein..TIGR02935.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"RNA.polymerase.sigma.factor..sigma.70.family..TIGR02937.","  0","  2","  0","  0"," 86"," 28"," 27"," 58"," 28"," 43","345"," 37","218","198","126","271","  0"
"RNA.polymerase.sigma.factor.RpoE..TIGR02939."," 0"," 0"," 0"," 0"," 3"," 3"," 0"," 0"," 0"," 0","19"," 2","11"," 8"," 0"," 6"," 0"
"RNA.polymerase.sigma.B.factor..TIGR02941.","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0"
"RNA.polymerase.sigma.70.factor..TIGR02943.family..TIGR02943.","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"FeS.assembly.SUF.system.regulator..TIGR02944.","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","0","0"
"FeS.assembly.SUF.system.protein..TIGR02945.","0","0","0","0","0","0","0","0","2","0","4","0","1","5","2","0","0"
"acyltransferase..WS.DGAT.MGAT..TIGR02946."," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0"," 0","18"," 0"," 0"," 3"," 0"," 9"," 0"
"RNA.polymerase.sigma.70.factor..TIGR02947.family..TIGR02947."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 3"," 0"," 3"," 6"," 4","13"," 0"
"RNA.polymerase.sigma.W.factor..TIGR02948.","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","2","0"
"anti.sigma.factor..TIGR02949.family..TIGR02949.","0","0","0","0","1","0","0","0","0","0","1","0","0","2","1","0","0"
"dimethylsulfoxide.reductase..chain.B..TIGR02951.","0","0","0","0","0","0","0","1","2","4","0","0","2","2","4","1","0"
"RNA.polymerase.sigma.70.factor..TIGR02952.family..TIGR02952.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0"
"TMAO.reductase.system.periplasmic.protein.TorT..TIGR02955.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"TMAO.reductase.sytem.sensor.TorS..TIGR02956.","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"RNA.polymerase.sigma.70.factor..TIGR02957.family..TIGR02957.","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0"
"RNA.polymerase.sigma.70.factor..TIGR02960.family..TIGR02960.","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"allantoicase..TIGR02961.","0","0","0","0","6","0","0","1","2","0","3","1","4","0","1","2","0"
"hydroxyisourate.hydrolase..TIGR02962.","0","0","0","0","1","1","0","0","0","0","5","0","3","0","3","0","0"
"xanthine.dehydrogenase..small.subunit..TIGR02963."," 1"," 0"," 0"," 0"," 6"," 5"," 2"," 0"," 3"," 5","18"," 3"," 7","13"," 4","18"," 1"
"xanthine.dehydrogenase.accessory.protein.XdhC..TIGR02964.","0","0","0","0","0","1","0","0","0","0","6","0","5","5","0","0","0"
"xanthine.dehydrogenase..molybdopterin.binding.subunit..TIGR02965."," 0"," 0"," 0"," 1","14"," 7"," 3"," 8"," 9"," 0","44","13","41","32"," 8","40"," 3"
"phosphate.regulon.sensor.kinase.PhoR..TIGR02966."," 0"," 3"," 0"," 1","21"," 7"," 4"," 1"," 7"," 9","27"," 5","29"," 7"," 8","20"," 0"
"guanine.deaminase..TIGR02967."," 0"," 0"," 0"," 1","17"," 7","10"," 6","15"," 9","33"," 7","23","17","11","12"," 0"
"succinate.dehydrogenase..hydrophobic.membrane.anchor.protein..TIGR02968."," 0"," 0"," 0"," 0"," 5"," 4"," 2"," 0"," 2"," 3","10"," 4","11"," 2"," 0","14"," 0"
"succinate.dehydrogenase..cytochrome.b556.subunit..TIGR02970."," 0"," 1"," 0"," 2"," 8"," 3"," 6"," 0"," 2"," 2","24"," 3"," 7"," 4"," 4","13"," 0"
"ABC.exporter.membrane.fusion.protein..DevB.family..TIGR02971.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"psp.operon.transcriptional.activator..TIGR02974.","0","1","0","1","1","1","2","0","1","1","6","1","6","4","5","6","0"
"phage.shock.protein.B..TIGR02976.","0","0","0","0","0","0","0","1","0","0","2","0","3","0","0","1","0"
"phage.shock.protein.A..TIGR02977.","0","0","0","0","0","0","0","0","1","0","3","3","3","2","5","0","0"
"phage.shock.protein.C..TIGR02978.","0","0","0","0","2","1","3","0","1","1","4","0","0","0","1","1","1"
"phage.shock.protein.PspD..TIGR02979.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0"
"RNA.polymerase.sigma.70.factor..sigma.B.F.G.subfamily..TIGR02980.","0","0","0","0","0","0","3","0","0","0","5","0","2","6","3","3","0"
"ABC.exporter.ATP.binding.subunit..DevA.family..TIGR02982.","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0"
"RNA.polymerase.sigma.70.factor..sigma.E.family..TIGR02983.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RNA.polymerase.sigma.70.factor..Planctomycetaceae.specific.subfamily.1..TIGR02984.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"RNA.polymerase.sigma.70.factor..Bacteroides.expansion.family.1..TIGR02985.","0","0","0","0","0","0","2","1","0","0","0","0","2","0","0","0","0"
"type.II.restriction.m6.adenine.DNA.methyltransferase..Alw26I.Eco31I.Esp3I.family..TIGR02987.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"ectoine.utilization.protein.EutB..TIGR02991.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"ectoine.utilization.protein.EutC..TIGR02992.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"ectoine.utilization.protein.EutD..TIGR02993.","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0"
"ectoine.utilization.protein.EutE..TIGR02994.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"ectoine.hydroxyectoine.ABC.transporter.solute.binding.protein.EhuB..TIGR02995.","0","0","0","0","0","0","2","0","0","0","3","0","1","2","0","0","0"
"RNA.polymerase.sigma.factor..cyanobacterial.RpoD.like.family..TIGR02997.","0","0","0","0","3","0","0","0","2","0","0","0","0","1","0","0","0"
"regulator.of.ribonuclease.activity.A..TIGR02998.","0","0","0","0","0","4","0","0","2","1","3","0","0","0","2","0","0"
"RNA.polymerase.sigma.factor..TIGR02999.family..TIGR02999.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"lipopolysaccharide.transport.periplasmic.protein.LptA..TIGR03002.","0","0","0","0","4","0","1","0","0","3","5","0","7","0","4","1","0"
"ectoine.hydroxyectoine.ABC.transporter..permease.protein.EhuD..TIGR03003.","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
"ectoine.hydroxyectoine.ABC.transporter..permease.protein.EhuC..TIGR03004.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"ectoine.hydroxyectoine.ABC.transporter..ATP.binding.protein.EhuA..TIGR03005.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"polysaccharide.deacetylase.family.protein..PEP.CTERM.locus.subfamily..TIGR03006.","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","2","0"
"polysaccharide.chain.length.determinant.protein..PEP.CTERM.locus.subfamily..TIGR03007.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","5","0"
"CAAX.prenyl.protease.related.protein..TIGR03008.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"sulfur.relay.protein.TusC.DsrF..TIGR03010.","0","0","0","0","0","0","0","1","3","0","5","2","3","0","1","1","0"
"sulfur.relay.protein.TusB.DsrH..TIGR03011.","0","0","0","2","0","0","0","0","0","1","1","0","0","0","3","0","0"
"sulfur.relay.protein.TusD.DsrE..TIGR03012.","0","0","0","2","2","0","1","2","5","0","1","0","3","1","0","2","0"
"sugar.transferase..PEP.CTERM.system.associated..TIGR03013."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 4"," 0"," 1"," 2"," 3","11"," 1"
"exopolysaccharide.biosynthesis.operon.protein.EpsL..TIGR03014.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"putative.secretion.ATPase..PEP.CTERM.locus.subfamily..TIGR03015.","0","0","0","0","0","0","0","0","1","1","0","0","2","1","1","2","0"
"uncharacterized.protein..PEP.CTERM.system.associated..TIGR03016.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"chain.length.determinant.protein.EpsF..TIGR03017.","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"FemAB.related.protein..PEP.CTERM.system.associated..TIGR03019.","0","0","0","0","0","0","1","1","2","0","1","0","2","0","2","2","0"
"type.IV.pilus.biogenesis.protein.PilP..TIGR03021.","0","0","0","0","0","0","1","1","0","0","2","1","1","2","0","1","0"
"undecaprenyl.phosphate.galactose.phosphotransferase.WbaP..TIGR03022."," 0"," 4"," 0"," 2"," 1","15"," 3"," 3"," 1"," 3","21"," 4"," 7"," 1"," 1"," 0"," 0"
"undecaprenyl.phosphate.glucose.phosphotransferase..TIGR03023."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 3"," 0"," 5"," 0","18"," 0","11","14"," 0"
"exopolysaccharide.biosynthesis.polyprenyl.glycosylphosphotransferase..TIGR03025."," 0"," 3"," 0"," 0"," 7","10"," 9","14","12"," 4","67"," 8","52","34","29","62"," 1"
"nucleotide.sugar.dehydrogenase..TIGR03026.","  0","  0","  0","  0"," 44","  8"," 16"," 29"," 32"," 12","114"," 13","113"," 80"," 56"," 74","  7"
"putative.polysaccharide.export.protein..PEP.CTERM.sytem.associated..TIGR03027.","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"polysaccharide.export.protein.EpsE..TIGR03028.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"chain.length.determinant.protein.tyrosine.kinase.EpsG..TIGR03029.","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"cellulose.synthase.catalytic.subunit..UDP.forming...TIGR03030."," 0"," 0"," 0"," 0"," 3","23"," 8"," 0","11"," 0","16"," 2","24"," 2"," 8"," 7"," 0"
"TIGR03032.family.protein..TIGR03032.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"putative.phage.type.endonuclease..TIGR03033."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 0"," 0"," 0"," 0"," 0"," 0"
"conserved.hypothetical.protein..TIGR03034.","0","0","0","0","0","0","0","0","3","0","5","0","1","0","2","0","0"
"arylformamidase..TIGR03035.","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","6","0"
"tryptophan.2.3.dioxygenase..TIGR03036."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0","25"," 1"," 3"," 6"," 3","12"," 0"
"X3.hydroxyanthranilate.3.4.dioxygenase..TIGR03037.","0","0","0","0","0","1","0","1","0","0","5","0","1","1","0","1","0"
"photosystem.II.chlorophyll.binding.protein.CP47..TIGR03039.","0","0","0","0","4","0","0","0","1","0","1","0","0","0","0","0","0"
"photosystem.II.cytochrome.PsbV2..TIGR03046.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"photosystem.I.iron.sulfur.protein.PsaC..TIGR03048.","0","0","0","1","3","0","0","0","2","0","0","0","0","0","0","0","0"
"putative.photosynthetic.complex.assembly.protein.2..TIGR03055.","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"putative.magnesium.chelatase.accessory.protein..TIGR03056.","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"X.X.X.Leu.X.X.Gly.heptad.repeats..TIGR03057."," 0"," 0"," 0"," 1"," 5"," 1"," 3"," 5"," 2"," 2"," 8"," 2"," 3"," 7"," 7","11"," 3"
"photosystem.II.biogenesis.protein.Psp29..TIGR03060.","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"YhgE.Pip.N.terminal.domain..TIGR03061.","0","0","0","0","1","0","1","1","0","1","5","0","0","4","1","7","0"
"YhgE.Pip.C.terminal.domain..TIGR03062.","0","0","0","0","1","0","2","1","0","0","3","0","0","5","1","5","0"
"sortase.B.cell.surface.sorting.signal..TIGR03063.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"sortase..SrtB.family..TIGR03064.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Planctomycetes.uncharacterized.domain.TIGR03067..TIGR03067.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"photosystem.II.S4.domain.protein..TIGR03069.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0"
"transcriptional.regulator..y4mF.family..TIGR03070.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"HipA.N.terminal.domain..TIGR03071.","0","0","0","0","7","0","0","0","0","0","6","0","8","0","2","1","0"
"putative.peptide.chain.release.factor.H..TIGR03072.","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","3","0"
"release.factor.H.coupled.RctB.family.protein..TIGR03073.","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0"
"membrane.bound.PQQ.dependent.dehydrogenase..glucose.quinate.shikimate.family..TIGR03074.","  0","  4","  0","  9"," 51"," 24"," 24"," 16"," 28"," 25","128"," 37"," 75"," 39"," 24"," 54","  1"
"PQQ.dependent.dehydrogenase..methanol.ethanol.family..TIGR03075.","0","0","0","0","5","0","0","0","0","0","0","0","1","4","0","1","0"
"methane.monooxygenase.ammonia.monooxygenase..subunit.A..TIGR03080.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"methylmalonyl.CoA.epimerase..TIGR03081.","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","4","0"
"membrane.protein.AbrB.duplication..TIGR03082."," 0"," 2"," 0"," 0"," 3"," 2"," 4"," 6"," 3"," 0"," 5"," 3","13"," 1"," 2"," 1"," 0"
"uncharacterized.Actinobacterial.protein.TIGR03083..TIGR03083.","0","0","0","0","1","0","0","0","0","0","2","0","1","5","6","7","0"
"TIGR03084.family.protein..TIGR03084.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TIGR03085.family.protein..TIGR03085.","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","0","0"
"TIGR03086.family.protein..TIGR03086.","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"sugar.transferase..PEP.CTERM.EpsH1.system.associated..TIGR03087.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0"
"sugar.transferase..PEP.CTERM.EpsH1.system.associated..TIGR03088.","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"TIGR03089.family.protein..TIGR03089.","0","0","0","0","0","0","1","1","1","0","1","0","1","0","3","0","0"
"probable.O.glycosylation.ligase..exosortase.A.associated..TIGR03097."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 4"," 0"," 2"," 3"," 0","10"," 0"
"acyl.CoA.ligase..AMP.forming...exosortase.A.associated..TIGR03098.","0","0","0","0","0","0","1","1","0","0","0","0","3","1","7","4","0"
"pyridoxal.dependent.decarboxylase..exosortase.A.system.associated..TIGR03099.","0","0","0","0","0","0","0","4","1","0","3","0","0","4","1","3","1"
"GNAT.family.acetyltransferase.TIGR03103..TIGR03103."," 1"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 1"," 0"," 3"," 0","11"," 2"," 3"," 2"," 0"
"asparagine.synthase.family.amidotransferase..TIGR03104.","0","0","0","0","4","0","1","4","1","0","0","2","9","0","3","5","1"
"glutamine.synthetase..type.III..TIGR03105.","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","3"
"hydrolase..peptidase.M42.family..TIGR03106.","0","0","0","0","6","0","1","0","3","0","0","0","5","1","2","2","0"
"glutamyl.aminopeptidase..TIGR03107.","0","0","0","0","2","0","0","0","0","0","1","0","2","0","0","0","0"
"exosortase.A.system.associated.amidotransferase.1..TIGR03108.","0","0","0","0","1","0","0","0","0","0","5","1","1","2","0","5","0"
"exosortase.A..TIGR03109.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"exosortase.B..TIGR03113.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"TIGR03118.family.protein..TIGR03118.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"formylmethanofuran..tetrahydromethanopterin.N.formyltransferase..TIGR03119.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"formylmethanofuran.dehydrogenase.subunit.A..TIGR03121.","0","0","0","0","0","0","0","0","1","2","0","0","1","0","1","1","3"
"formylmethanofuran.dehydrogenase.subunit.C..TIGR03122.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"probable.H4MPT.linked.C1.transfer.pathway.protein..TIGR03123.","1","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0"
"holo.ACP.synthase.CitX..TIGR03124.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0"
"triphosphoribosyl.dephospho.CoA.synthase.CitG..TIGR03125.","0","0","0","0","0","0","0","0","0","0","0","2","2","0","8","0","0"
"formaldehyde.activating.enzyme..TIGR03126.","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","1","0"
"X6.phospho.3.hexuloisomerase..TIGR03127.","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0"
"X3.hexulose.6.phosphate.synthase..TIGR03128.","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","0","1"
"formylmethanofuran.dehydrogenase.subunit.B..TIGR03129.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"malonate.decarboxylase.acyl.carrier.protein..TIGR03130.","0","0","0","0","0","0","1","2","0","1","2","0","2","0","0","0","0"
"malonate.decarboxylase..epsilon.subunit..TIGR03131.","0","0","0","0","3","0","0","0","6","0","2","0","4","1","8","2","0"
"triphosphoribosyl.dephospho.CoA.synthase.MdcB..TIGR03132.","0","2","0","0","0","0","0","0","2","1","1","0","3","1","4","0","0"
"biotin.independent.malonate.decarboxylase..beta.subunit..TIGR03133.","0","0","0","0","0","0","0","2","0","0","2","0","5","2","3","0","0"
"biotin.independent.malonate.decarboxylase..gamma.subunit..TIGR03134.","0","0","0","0","0","0","2","2","0","0","2","0","6","3","3","1","0"
"malonate.decarboxylase.holo..acyl.carrier.protein..synthase..TIGR03135.","0","0","0","0","0","0","1","0","0","0","2","0","1","1","2","0","0"
"peroxiredoxin..TIGR03137."," 0"," 0"," 0"," 0"," 9"," 0"," 0"," 0"," 0"," 0","28"," 0","11"," 0"," 1"," 5"," 0"
"queuine.synthase..TIGR03138."," 0","42"," 0"," 0"," 6"," 5"," 2"," 0"," 3"," 3","42"," 4","12"," 9"," 2","10"," 0"
"X7.cyano.7.deazaguanine.reductase..TIGR03139.","0","0","0","0","1","0","0","1","0","0","3","0","0","1","3","6","0"
"alkyl.hydroperoxide.reductase.subunit.F..TIGR03140."," 0"," 1"," 0"," 0","13"," 1","10"," 3"," 1","20","43"," 8","24"," 7"," 5","22"," 4"
"cytochrome.c.type.biogenesis.protein.CcmI..TIGR03142.","1","0","0","0","1","9","4","0","5","1","5","3","7","0","0","3","0"
"putative.alkyl.hydroperoxide.reductase.F.subunit..TIGR03143.","0","0","0","1","0","0","5","0","0","1","0","0","0","0","0","2","0"
"cytochrome.c.type.biogenesis.protein.CcsB..TIGR03144."," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 2"," 0","37"," 2","17","29"," 2","29"," 0"
"cytochrome.c.nitrite.reductase..NrfD.subunit..TIGR03148.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0"
"beta.ketoacyl.acyl.carrier.protein.synthase.II..TIGR03150."," 0"," 1"," 0"," 0","11"," 2"," 7"," 6","18"," 0","76"," 3","47","62","27","68"," 4"
"putative.enoyl..acyl.carrier.protein..reductase.II..TIGR03151.","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0"
"formate.dependent.cytochrome.c.nitrite.reductase..c552.subunit..TIGR03152.","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0"
"cytochrome.c.nitrite.reductase..small.subunit..TIGR03153.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"GTP.binding.protein.HflX..TIGR03156."," 0"," 0"," 0"," 0","13"," 2","15","19","16"," 7","77"," 4","34","46","42","46"," 5"
"CRISPR.associated.helicase.Cas3..subtype.CYANO..TIGR03158.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"CRISPR.type.I.D.CYANO.associated.protein.Csc1..TIGR03159.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"nicotinate.nucleotide..dimethylbenzimidazole.phosphoribosyltransferase..TIGR03160."," 0"," 0"," 0"," 0"," 0"," 1"," 4"," 4"," 1"," 1","10"," 2"," 3"," 5"," 3"," 3"," 0"
"alpha.ribazole.phosphatase..TIGR03162.","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"OHCU.decarboxylase..TIGR03164."," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0","31"," 0","11","14"," 0","11"," 0"
"tRNA.2.selenouridine.synthase..TIGR03167.","0","0","0","0","1","0","0","0","0","0","0","0","5","2","7","2","0"
"hexose.kinase..1.phosphofructokinase.family..TIGR03168."," 0"," 0"," 0"," 0"," 5"," 3"," 6"," 3"," 4"," 8","12"," 1","12"," 1","13","10"," 0"
"pyridine.nucleotide.disulfide.oxidoreductase.family.protein..TIGR03169.","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"flagella.basal.body.P.ring.formation.protein.FlgA..TIGR03170.","1","1","0","1","5","0","1","0","0","2","8","1","6","5","3","6","0"
"putative.selenium.dependent.hydroxylase.accessory.protein.YqeC..TIGR03172.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"xanthine.permease..TIGR03173."," 0"," 0"," 0"," 1"," 9"," 0"," 8"," 3"," 3"," 0","11"," 5","25"," 5"," 0"," 4"," 0"
"CRISPR.type.I.D.CYANO.associated.protein.Csc3.Cas10d..TIGR03174.","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0"
"ureidoglycolate.dehydrogenase..TIGR03175.","0","0","0","0","0","2","0","0","0","0","0","0","2","0","1","2","0"
"allantoate.amidohydrolase..TIGR03176.","0","0","0","0","0","1","0","2","1","0","0","0","2","1","0","3","0"
"Flp.pilus.assembly.protein.CpaB..TIGR03177.","0","0","0","0","0","0","0","0","1","0","0","0","4","0","6","3","0"
"allantoinase..TIGR03178.","0","0","0","0","0","0","0","0","2","1","6","0","6","8","6","5","1"
"OHCU.decarboxylase..TIGR03180.","0","0","0","0","1","0","0","1","0","0","1","3","0","1","1","2","0"
"pyruvate.dehydrogenase..acetyl.transferring..E1.component..alpha.subunit..TIGR03181.","0","0","0","0","2","0","0","0","0","0","7","0","9","8","3","4","0"
"pyruvate.dehydrogenase..acetyl.transferring..E1.component..alpha.subunit..TIGR03182."," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 6"," 4"," 0","19"," 0","11","15","11"," 7"," 1"
"putative.sulfurtransferase.DndC..TIGR03183."," 0"," 1"," 0"," 1"," 3"," 1"," 0"," 0"," 0"," 0"," 6"," 1"," 9"," 1","16"," 1"," 0"
"DNA.sulfur.modification.protein.DndE..TIGR03184.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"DNA.sulfur.modification.protein.DndD..TIGR03185."," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 9"," 0"," 0"," 2","15"," 0"," 0"
"alpha.ketoglutarate.dehydrogenase..TIGR03186."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12"," 1"," 2"," 2"," 0","10"," 0"
"DGQHR.domain..TIGR03187."," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 0"," 0"," 0"," 3"," 0"," 0"," 0","13"," 5"," 0"
"phosphoribosyl.ATP.diphosphatase..TIGR03188."," 1"," 1"," 0"," 1"," 4"," 2"," 2"," 4"," 4"," 2","17"," 2","17","10","10","10"," 1"
"X4.hydroxybenzoyl.CoA.reductase..gamma.subunit..TIGR03193.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"X4.hydroxybenzoyl.CoA.reductase..alpha.subunit..TIGR03194.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"xanthine.dehydrogenase.D.subunit..TIGR03196.","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0"
"tRNA.U.34.5.methylaminomethyl.2.thiouridine.biosynthesis.protein.MnmC..C.terminal.domain..TIGR03197."," 0"," 4"," 0"," 0","13"," 9"," 6"," 2"," 8"," 6","22"," 0","17"," 7","10"," 2"," 0"
"X6.oxocyclohex.1.ene.1.carbonyl.CoA.hydrolase..TIGR03200.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"pimeloyl.CoA.dehydrogenase..small.subunit..TIGR03203.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pimeloyl.CoA.dehydrogenase..large.subunit..TIGR03204.","0","0","0","0","0","0","0","0","0","0","1","0","1","3","3","0","1"
"dicarboxylate..CoA.ligase.PimA..TIGR03205.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"cyclohexanecarboxyl.CoA.dehydrogenase..TIGR03207.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
